636.205,415.461,0.854262,618.545,574.422,0.806482,459.661,574.404,0.678892,433.006,812.804,0.819641,553.959,910.06,0.759057,768.72,574.403,0.730177,839.362,765.882,0.791285,907.042,948.179,0.77308,645.081,927.659,0.520638,533.311,933.544,0.451181,0,0,0,0,0,0,742.264,921.72,0.462782,0,0,0,0,0,0,598.069,388.938,0.929833,665.59,386.199,0.900587,542.112,409.542,0.856661,694.994,406.653,0.749602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647.954,421.424,0.877862,624.605,574.401,0.825804,474.33,574.295,0.647786,433.273,812.834,0.832342,565.558,924.7,0.737669,783.315,574.435,0.742892,865.846,762.898,0.806992,962.958,954.034,0.778287,645.034,927.682,0.523793,536.171,933.493,0.423077,0,0,0,0,0,0,742.16,921.725,0.463287,0,0,0,0,0,0,615.622,391.942,0.862684,671.704,389.05,0.919485,556.717,409.636,0.896936,712.675,406.635,0.684453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651.073,436.078,0.889847,633.253,577.362,0.797017,477.264,574.514,0.66514,433.14,815.825,0.822881,556.851,927.639,0.76268,789.221,577.413,0.746595,904.16,759.779,0.728293,1024.86,954.11,0.842077,642.165,924.696,0.540776,539.142,924.691,0.431943,0,0,0,0,0,0,742.116,921.755,0.481783,839.383,1074.8,0.0985776,0,0,0,621.402,409.448,0.890874,680.445,406.62,0.853232,559.781,412.648,0.862665,715.828,409.657,0.794637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648.05,436.268,0.919834,633.263,577.282,0.790262,477.239,574.406,0.665703,418.462,812.817,0.793581,553.755,924.723,0.781794,789.294,577.301,0.725971,906.938,759.848,0.810872,1024.81,927.716,0.834107,644.976,930.633,0.530253,533.232,939.423,0.428704,0,0,0,0,0,0,742.252,927.626,0.4673,0,0,0,0,0,0,615.689,409.628,0.883122,674.615,409.527,0.896528,556.899,412.715,0.854989,715.731,412.507,0.783006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671.51,453.727,0.910347,642.025,574.34,0.777158,483.122,571.461,0.644777,424.331,812.919,0.786372,586.203,833.401,0.745925,792.214,574.333,0.7529,901.101,765.743,0.554436,904.061,824.604,0.607545,645.085,930.562,0.518084,542.062,933.534,0.424402,0,0,0,0,0,0,742.251,927.574,0.478849,833.395,1024.71,0.0547082,0,0,0,636.262,418.478,0.831609,698.123,415.514,0.872939,574.438,412.658,0.916096,733.347,412.617,0.374427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.915,453.743,0.874255,642.167,574.312,0.809687,483.228,562.649,0.66041,418.465,812.737,0.783851,565.554,765.702,0.803524,792.211,577.32,0.737372,859.836,801.085,0.802628,762.763,765.862,0.827033,645.126,915.849,0.507511,539.12,915.85,0.462374,480.306,1074.84,0.0597574,0,0,0,745.141,918.82,0.460588,0,0,0,0,0,0,621.476,418.408,0.866692,683.363,415.606,0.836829,571.454,412.505,0.854996,718.763,412.692,0.757381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642.051,462.646,0.866265,630.4,574.516,0.805918,483.109,568.542,0.674164,412.535,809.841,0.83326,544.935,768.773,0.78202,786.342,577.407,0.74556,856.953,807.003,0.815536,733.392,768.746,0.800028,645.111,918.81,0.499364,536.193,918.807,0.461598,0,0,0,0,0,0,745.209,921.71,0.45432,0,0,0,0,0,0,603.916,435.972,0.903976,668.739,433.261,0.950231,565.551,433.159,0.827513,715.581,427.279,0.799572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642.093,474.304,0.8498,630.352,574.542,0.818116,480.186,574.294,0.68144,412.449,809.936,0.846303,544.945,765.888,0.792753,786.373,574.539,0.760084,857.09,792.336,0.801343,751.04,765.645,0.792209,644.978,927.56,0.492633,533.267,924.656,0.460074,0,0,0,0,0,0,745.13,924.709,0.446425,0,0,0,0,0,0,603.959,439.093,0.856476,671.466,439.088,0.88784,562.673,435.977,0.803332,712.802,433.209,0.791499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642.159,456.766,0.916998,633.343,565.589,0.734585,483.132,565.586,0.649266,392.038,792.178,0.774125,565.614,718.552,0.761092,786.259,562.637,0.684304,880.552,765.782,0.848663,656.817,833.539,0.674164,650.994,927.561,0.445024,545.038,933.55,0.42341,0,0,0,0,0,0,756.877,918.785,0.398654,0,0,0,0,0,0,603.969,430.108,0.84506,668.724,427.3,0.891448,562.717,427.304,0.776884,712.766,415.563,0.791873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668.694,433.263,0.949204,627.43,553.785,0.820093,483.296,553.891,0.701132,421.437,774.605,0.721029,606.788,665.716,0.819507,780.437,553.867,0.692486,733.397,759.848,0.747735,530.275,759.75,0.463232,636.24,921.726,0.490381,533.289,924.693,0.442685,0,0,0,0,0,0,733.407,912.874,0.460711,0,0,0,0,0,0,630.423,406.575,0.841989,695.068,403.693,0.881819,577.278,409.489,0.899093,730.406,406.578,0.607908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
